address,before_optimized_token,optimized_80p_token,optimized_50_token,optimize_20p_token
0x2f58b31ecad8f1a60375a0c9968556283e6ce41a,416,324,211,86
0x2f64c53b5d55c0d6e334d82c4dc67ee52b89f88f,1552,1208,762,299
0x2f665527b0a8b3710adcde917220de7d6b68d67d,1421,1158,737,310
0x2f66909464471af55e63f13e6ca0a49db1cfca3c,1428,1107,687,270
0x2f69f3fad0031f6b666d87ca357031a93496652b,1529,1200,741,300
0x2f74420b967c1c2c1c162aa27ddf8efce532328b,1286,1013,601,240
0x2f7823aaf1ad1df0d5716e8f18e1764579f4abe6,1356,1072,633,248
0x2f7b4b11001e3c8c544ec00a129b4afd90a662cf,1555,1235,773,307
0x2f8472dd7ecf7ca760c8f6b45db20ca7cf52f8d7,1527,1208,731,286
0x2f90a5202ec023fc5015d063dae1e64d18063506,95,73,42,19
0x2f976a5382c0c6214b3d8fe6bdc5379edd35d9d4,53,43,27,14
0x2f97dc94317760c7204e72a5bd058c10b409dc12,1551,1231,754,303
0x2f9b6779c37df5707249eeb3734bbfc94763fbe2,1480,1167,724,268
0x2f9cc03cf00cde6289e90ea7ac5568919e79d8ff,1137,893,547,215
0x2fa152f6d08e654d8bd4ffe80a260c6f5163561c,1069,847,520,202
0x2fa50319957d5377672d59dd858adcc079bc2247,1072,856,519,202
0x2fa5a79bb3606b26db51896ec98ae898a5ae15b5,1069,847,520,202
0x2fB96a6CA0e940eD219e9386210e6CF299295FFE,918,728,445,185
0x2fbe354ba5ed4d4f2af551a8976925d251de873c,1526,1191,757,313
0x2fd25efb3e998e0809646cf933a9df82219b582c,425,329,195,77
0x2fd41f516fac94ed08e156f489f56ca3a80b04d0,1138,910,544,209
0x2fd747959bb92e1e33e39c517605f0bc4bd12746,1380,1086,678,283
0x2Fd8019ce2AAc3bf9DB18D851A57EFe1a6151BBF,769,592,357,137
0x2fdfdc48b4ca0021e4c629f137d151b5910e6cd0,1510,1189,737,303
0x2fE3C5179a1b540d435D8aB9F93Ab0f6597d9aa6,1499,1196,767,304
0x2fe7408cef927cc48878bb05fd23879a9427cd0b,1433,1138,702,296
0x2ff6a461d6c744dfb9bcfb3d89016f85d92d0e0d,1528,1224,758,299
0x2ff994cdb80144fa84b2ab671fc46816d562b64c,1472,1171,726,294
0x2FF9c09beCD301bCf7d5FA057e01c39A370985CB,1499,1202,744,296
0x3001aae4690de76689a8460d32c6a47fb7820c13,1480,1163,694,274
0x3001c9b565C0e65E85ee5981035b6B07A3DAc89a,857,669,410,166
0x3003dc69d03227ccaace3142452a514a04a37d7f,1494,1167,711,281
0x300A0A820d8FB6E77850DA5eaa8dF64bBfF5746D,1510,1232,768,298
0x300b02d269b3f186da94b9b5c085bc4d87d7af7d,1511,1223,766,322
0x301068b920bfc403238cadc5dc9de490d5ef6c68,1137,897,538,210
0x3023d5ee05ebee74b61f940433b7783eac1f221e,1341,1056,641,268
0x302640df886a6c3dcf045b0aed753f06f6553224,1493,1186,717,287
0x302bf9e88b4238ea1bb6081d4b9397038aa9fb65,1484,1155,713,276
0x302EE98862A56Ada967e7E61AF3E3795D0d59712,973,771,457,187
0x303f942c01f3ecb52b60b0a609b853b067d839c0,1599,1227,766,305
0x30487380ff0727521884053d8842007791a998d9,1503,1209,766,304
0x306bae9a231b3d5f77bed6e3657cf660de77ede1,1069,847,520,202
0x306e5d0c7b3934af9bdb57c3ef0eb886982c2aee,1535,1194,706,282
0x30795a541aea7f76ceccae7dc5146682f6b04cd7,1403,1109,677,267
0x3079a6e12b813D5156Cde41c5dA7489d7139af68,1070,839,503,201
0x3080630ecdedb43dec42f19bed68965a45414902,1451,1125,704,274
0x308c8644953f7bbe8b4e15528169c2985770fc6c,1069,847,520,202
0x308df6e60b7dffc2bdee7fa62d41ef53ac5d4e43,1517,1212,755,310
0x309342eeeb7a4d0674d0d9e3ed71e13a2d560786,1445,1137,712,280
0x309d89d62dffd6840d951fd844b3ce5694f06065,1069,847,520,202
0x30A0d9A67816699356f1059965e846b828aADC17,1539,1232,776,317
0x30a46C0f2622f6357870D46C298af0844e0Cd99a,1544,1227,725,310
0x30b0d22416075184b8111c0e033fe6f33e6b7996,1503,1181,698,266
0x30b313F0aEF971FDF11C02899B2Fa6339C4efe3c,1488,1172,743,303
0x30cc0e266cf33b8eac6a99cbd98e39b890cfd69b,1485,1171,691,290
0x30cefbcb5c26a5b19a019092ab8d09f8739c904f,1470,1182,761,285
0x30d74165dde6fe5b4c03eecdab34dc4d518d14fa,1521,1232,767,315
0x30dda19c0b94a88ed8784868ec1e9375d9f0e27c,1550,1236,771,310
0x30e0d995a998bbf967cd80c921db7b6afe953900,187,143,93,33
0x30e1a463ecf25dbba2f83cb3e4b10045f888e55b,1041,821,488,203
0x31041f1b393c46e324d9a23406e39a13705eb204,1509,1220,726,295
0x31074ec1f256Da57ddCE308d34A2e0BA661ef69C,1534,1195,743,284
0x31243ce202f30d4aa4ed723b927fa8731cb951e9,1479,1168,709,283
0x3139ad55aa700e449a0ac6ec55972a7391aa35ce,1589,1246,783,309
0x313b4c42bee0d45d05b8cc51c0cd8298264c24af,1072,856,519,202
0x313C54EB9F08f1Be0F18e8ad505135fa7041A52f,1475,1174,747,301
0x313df3fac623a824c8e64b4c47cf62fe0b75809e,1516,1208,764,312
0x313f29ea49a9e6ca3b3e254335d4ec32ef5045f8,1568,1240,787,310
0x31523372962309845680b5e76da13d1208352a41,1258,994,612,237
0x3154da898943fc7151bc77f16e43c0c47b5e452d,1319,1043,639,259
0x315840be65f5ac80aee75d58e30a70a66e813320,1069,847,520,202
0x315970be5a362fc89ab4240c52a78043211fff1e,1547,1230,741,290
0x31648977b1866b9ace3a426fb1677e536ec1ce8f,1650,1332,816,318
0x31705AA4933C106f3d15F64dF0eb70d8d37FC36E,1445,1123,694,261
0x31710812a91c9cc695750a8d47fad1bb1d3a8f7d,64,51,36,14
0x31718bcf61910b6760ec5fc6aaa8a6a0110af902,630,494,305,118
0x318117e8fb2e9f6be234ee4dab49fbed97175c7b,1533,1207,750,300
0x31919e139a2688da420ef73195b7751951058384,1535,1216,758,309
0x31968c0f883dbf768fdfb5801fabd35884da3c3e,1069,847,520,202
0x319729C4bfC7f577dC0F25EBb8ED0f33bf88cfa3,1471,1198,764,304
0x3198839d738e99d188b143a2dd7178909c1f3391,1518,1202,749,287
0x31a7d1a302c1ec79ad6f43a281e8890460e3b227,1176,943,561,217
0x31b566a89cef7962aa647ae6766ea8fb1dd6ccdb,1551,1208,750,305
0x31b6074c17a820f5f3c62563f420cf46f589edfb,1305,1027,629,251
0x31c44756a907a6585210c324cd4823f980aa7702,1448,1145,706,252
0x31c807df8eb5c79b4854b0004b09d1469f087770,711,563,351,133
0x31c8772dc63a3c63bbdd754a77b1b39331485df0,1564,1238,772,322
0x31c9c1e892b916fee242ec35fcb2220abfea3be9,1466,1183,716,300
0x31cfa363713884c5642e7249a47762188d144629,807,637,391,151
0x31d5fdb776420c3a7bec1ab179edb9823e30f485,1069,847,520,202
0x31e57ba352853163642093cde33e9e5bbd131d49,1031,798,469,207
0x31f16d6e6cd4e66bfa479009090b49c5781bba00,1501,1177,709,281
0x31fb7577a0f2fa944cd1bf5cb273cba5f2081592,1595,1261,720,298
0x31fd65340a3d272e21fd6ac995f305cc1ad5f42a,237,187,117,48
0x320015ee3eb9cea123f910a78bbbf9e65f2bdfd5,1526,1213,748,292
0x3200a57215941de7e460cf32810780ee5bf8a134,1497,1189,747,306
0x320344d8c18b6971b3fcdbf0b12ed73578a8a622,1508,1196,741,298
0x32166f7492c3bdd428dcc8d38c6c9e89e7f46101,1510,1178,744,299
0x32234c089b455cbd02cb0cf1b0f5fe82a7792898,1501,1177,709,281
0x322745a94f04929c3953697551b40b869d6aa5d4,1587,1264,788,315
0x322909bb3aa921f101d829c0edf57493468d9bd4,576,439,276,108
0x3238db085a2853442e3d74ad47e73ef63bfbc507,1473,1171,746,300
0x323a60675142021adc78b147c72d479de923f4a5,1427,1157,738,297
0x323beae259bc3046d04d13f080d18610a471e8dc,1159,908,557,228
0x323eb855d59f07db88c9ce18ec08939c7c45828b,1504,1199,755,288
0x324bcf93e807a0fd74b1469aace621514b5a4efc,1570,1248,759,309
0x324d65aa829a9b976fe661b03a7d4cd0d66ff843,1517,1213,716,292
0x32512f9edf7774e973d2163f91092d128edcdd61,1525,1208,741,301
0x32680c305b2e753f0c9c8dfa6e36ba36c68e0801,1535,1202,754,290
0x326978c114bec15da8b7a240d70f98267ca84793,1113,883,548,210
0x326ba23be0cd16a64272431b4967c64319811184,1069,847,520,202
0x326ce88b27c196d0387f5df7ae085c1203185cb4,1485,1169,704,279
0x327682779bab2bf4d1337e8974ab9de8275a7ca8,1561,1239,778,311
0x328914cfe75a9266d56706c9ab955ce30df3e62e,1505,1199,761,305
0x32a9938d567adfed4fde49e8846a86d278f893f0,284,221,145,56
0x32b6ddf4912141d1387860606ed4503bf87a6196,1282,1012,603,243
0x32bacc8b241fb172fee18bda32527126c6f3c5f7,1538,1205,763,308
0x32df4e3024da3c7f9a901792d82f9d7008b7e490,1255,1002,598,238
0x32F14d71499fc2C1482eb275eC83cE5fB1D6C7Ec,364,280,174,71
0x32f916bcfae02a2a385ec0219a07fa2374bae7bb,1435,1139,752,291
0x32fabade1d0e05f98c8bbe89e66c40db040cbe8e,1572,1227,756,311
0x32ff10bf603558873dea928859fc527113a33f46,1540,1251,767,306
0x32ff276e98517ef6e0ad7bc7b2674baa0f1c388b,1532,1203,739,304
0x33098a5e8f5e932831434748cdad425487b9aaf1,842,656,402,163
0x330C9E999a3885ad04a8CE70CF5A826E029FC3CB,1530,1193,745,296
0x33130769b752010aed26e661701f37a6a42c00d5,1528,1199,733,284
0x331c97189a8b25c8acabf0af2382cdd8eae4d88a,1490,1188,757,305
0x33286518eff61b810b9796cf847d84be65160147,1137,893,547,215
0x3329f8d4e675a457697e9c00a41f027eaeb0ddcc,1321,1029,623,255
0x333f37329c6d2346001501f235d33bf68ec1cf5e,939,740,472,185
0x33493d18bac3649f00163d3f0e1e2d374a7dd4c6,1473,1195,714,282
0x334eec1482109bd802d9e72a447848de3bcc1063,1398,1081,683,254
0x3351e6ca9e9370923840489464cf0a7b12701808,403,312,195,79
0x33540976411534a8d96c715a4ff7f4392d2e52d1,1590,1266,768,288
0x3354e35939E26b8899847F99Dd16aC5aa11277e6,1061,833,517,193
0x335f62470ef07f588df3f845ffce4dd7b8c068a1,1485,1171,691,290
0x3363e360c565b43dad7cd468f63fa27b74932b15,1531,1207,765,309
0x3364fb62274ad4659bc5162a9ba4b84c73784f58,1569,1252,780,312
0x336f646f87d9f6bc6ed42dd46e8b3fd9dbd15c22,1547,1243,753,301
0x33720000b3b3bd4b631b76f85049306be257ddc7,1123,887,532,197
0x337d8f9612387f5e13702367d56f65b46db94c32,990,794,483,185
0x33803EdF44A71B9579f54cd429B53B06c0EeAb83,1557,1226,777,309
0x338649003ff30194be899100b67a00bbcd62af67,1493,1186,717,287
0x3388d5ce5388d72f5fb5858bd6de7a28ab1a08c5,1582,1254,772,320
0x339252d41f6de02ab6f079ec39f72ea669e00bce,1493,1186,717,287
0x339aaeb63aad18d37c7073730fcc7c1f7dbbf293,1659,1297,795,324
0x33a104dcbed81961701900c06fd14587c908eaa3,1481,1170,748,284
0x33a22bcafd6ef4e4a5e322f9a3910298a3c043a8,1535,1225,746,298
0x33a275B9cd129b34e5f0693D82d6d3Db26B0C3a0,1514,1212,756,297
0x33adb1613254c57ca2dad0617917b13ebc2e5cbc,1086,852,520,198
0x33b2da583464847f65aefa3d657cabdb0a9c0580,1069,847,520,202
0x33b7a018934c6e90fd63189d7c4517f0f776142f,1583,1259,775,307
0x33d2da15f86b1aa9a896db4daccf54d8f9992c7f,1086,852,520,198
0x33d93307df7b88b3c68c345771aaba6ed560b7b0,327,261,159,60
0x33ddc60a8f2ca78dfe0d10acbe6a1bcb6dc282e1,813,635,383,147
0x33ee9e6ca1409591bf8c126725473d9ec6ec5d3a,1069,847,520,202
0x341027eccd7449ce0058ca5ef7ae17cb15a29ae7,1501,1209,775,317
0x34166bea3096cfbf51dd924694401f04f4e84cc0,867,689,413,153
0x341f9c6c60c07fd11ef0bbc93586a2b9d68bfcf0,1288,974,539,266
0x342F4057110bE50957d0f156F4939a929944C69e,208,160,100,38
0x342fa1885c24fa7c455271ac17755c87766c8b93,1462,1153,692,270
0x3436B4eF283F4E4c5592B7A8510F27e87927b06e,1069,847,520,202
0x3465cd9ce5624e5b3d5eaccd816df4a8c0c31fda,1547,1235,749,295
0x346bce8f3b9c118e84643de7b992e55227a1c95a,1069,847,520,202
0x348f0190a65f518573260ead3af18187d4dd57bd,1535,1201,771,307
0x349766bfb7f89d1a8860754dcdab195e6bcc7103,1057,817,493,208
0x34a3deb32b4705018f1e543a5867cf01aff3f15b,1454,1177,742,308
0x34a9f0ef9cf219ed2bef96f089372e68921cc591,1575,1246,761,301
0x34abcc1fdedb49c953445c11a71e428d719ba8d9,1006,792,478,186
0x34b1066c3aa7c64dc61109fa9f0be56fd2c762c3,1107,868,532,207
0x34bc4f174c027a68f94a7ea6a3b4930e0211b19d,440,353,218,84
0x34c8ff4e1cd9a57c54b29e85757a30279efa07aa,1213,926,617,236
0x34d03f05D20c442EF721F0725302a45F8d516c6D,1499,1196,767,304
0x34d1857175eb5693bbee49c214e2cd44b2f3058c,1480,1173,718,280
0x34d2897197e5659f3f3842e474d352d453903d29,1525,1208,741,301
0x34da65eddabbc20d27ce1c5b8d8a8e83e62fd42d,1552,1258,773,323
0x34dbde62ce8af4ea2525fd0f10caf7acbf1af82c,1521,1205,751,306
0x34e71fda469b91e7ef57738cb06cb7c120621f25,1561,1233,747,302
0x34e856a826fe8346b4e9ec0f2ac53f130d210dbc,799,623,396,157
0x34ed5195cd23da4b69d09eca0c474011303ceb3a,1548,1235,776,315
0x34ee35170a667965f952e6d6fb1507074377f9c5,1420,1115,653,260
0x34f61ff92cd0f49a358a9fdedde62898b9d70901,1502,1178,709,287
0x34f940a0311f6f6015fee8ddc1e2eb7985202690,1528,1212,734,294
0x34fc4fb108e5b2836bd776a5ef5969d6da5d8601,1496,1184,739,286
0x350184b593af623cb6f4334400f4116a6e44bd49,1131,885,520,219
0x3501ecfa3f8b188915c72f36a93566585ba99336,1465,1177,758,303
0x35153e8f727fcc52b98e99348ecb941ead3b0c4e,1398,1112,671,270
0x351b8Af184E9eD46af5f0947E7F22f155c8D5Fa4,1557,1226,777,309
0x35228ae4a238d355aca3630e1c4d34f9966fb450,1069,847,520,202
0x35270130bf7839ad8ac73f79529a07554f735670,1400,1111,681,270
0x3528486d8b8d522e221cb487f443fef29a7ce5c0,1069,847,520,202
0x3543638ed4a9006e4840b105944271bcea15605d,1126,886,528,208
0x35463dd09c483d2ace8810259675c5350a9cdd95,799,633,381,145
0x354c68f9d5db6e88d7da10477792cac301a1f603,1536,1230,772,300
0x356151335ac1b98349a535d894307a6c8f8e3fae,833,666,401,156
0x3563fe3f874b1243794cb6cbb6c11535bbd61527,1092,851,530,214
0x35776b0dbaf84794eeb6fc5f311f32a3f89e9618,1569,1251,772,303
0x357af180d6822ebcdc269ea147cd3d36ed971596,1137,893,547,215
0x357d20bb068cfc3f78642df881d7856158f94f93,1133,902,548,207
0x357f07ac89ee6329a70ca837d6bfc16b0275015f,1341,1062,647,275
0x3587822cf6a78a714b18a3bd5f01b7dc61e9fc23,599,470,293,110
0x358bd9446e79eE20c0FBAa4f3BFf31d794bFe8B9,1339,1058,643,270
0x358d12436080a01a16f711014610f8a4c2c2d233,1552,1220,779,311
0x3597F78c7872DB259CE023aCc34511c7a79F42E3,333,269,164,65
0x35993257c1e9800b8c8a888c27fac0c36e44a51f,1116,887,533,221
0x35a2521ec725e84e6734a83dedd314097123a3f9,1305,1027,629,251
0x35a69642857083ba2f30bfab735dacc7f0bac969,1377,1097,671,268
0x35ae65a0544aa47e4429e0eac5e823ebc7b8d136,1033,821,497,187
0x35b1d56e7783f7d79fb3c34f2e512694de2ae5fe,1577,1265,781,315
0x35b64d548e00566353d7e60370307619c7c5f408,1507,1189,710,281
0x35ba0d41cdf5e4cd2542a3ff8ea206398439a230,1502,1198,760,295
0x35baa72038f127f9f8c8f9b491049f64f377914d,1549,1223,758,312
0x35be055a5c56c228eed365e1755f850db4e976bf,1350,1060,645,272
0x35c3034556b81132e682db2f879e6f30721b847c,216,167,103,36
0x35ca9dcbcfcfb8ef114e24e57154f3f9ad8a12ed,1132,888,553,209
0x35d01fc1ee086586aedeab42160219eb20c07d0b,1456,1139,695,269
0x35d10ef9c2cd5a9e865414dd2623a9c4cdbcdef6,1069,847,520,202
0x35d28772130c325403b5ed3cc591368f3baa8250,513,397,231,94
0x35d3bcec3031cd342377d1258c506f46ce913625,1456,1166,717,298
0x35d492bee1e166e30ce63eeaec050afd9e7340b2,1559,1238,754,303
0x35d82234a9f2cfe1dc2fb7665c785e1755cfd559,1514,1192,723,291
0x35e76716af84a34785b5b2925ac917449df4d83e,1522,1224,768,291
0x35fd00d47202b1b2158dba75e7cc8f71b068c256,1547,1237,758,300
0x3605fbf7529018d5b7d7ea38b3e6c73bfbd3fadf,1541,1216,756,299
0x360abb53840302d4b4b119d2004a856f1151366b,1513,1214,760,295
0x3615bbd725776b4c9d9997d6a63cf7ad3eb4ec83,1483,1180,751,302
0x3616f0d3d088e488c291e82a1762a7591661e639,995,785,482,190
0x3618516f45cd3c913f81f9987af41077932bc40d,1553,1243,785,322
0x361a67bb9fedfd1a1c9da6cbc38a22832b1f8349,297,231,144,54
0x361b651e3a2be819c9c627608ce559b1a8b6f4ca,1069,847,520,202
0x361c56a9a6f008107281c45fbca91af9e23e888e,1069,847,520,202
0x3629aae9babee473b5a453f94e12e7449c592dc9,1506,1175,737,289
0x36490a555a0019ea8457401584de111213ebd31a,1461,1192,731,308
0x364bf7acd034b5e883978a5160381a05f0afc18d,1045,814,493,192
0x364e2dd385acb7a4a9f31abac87fbccbe694d648,1069,847,520,202
0x365267181bc0ef38bbb8d8ca9b330dc0c3ac01d1,957,746,461,174
0x3659e8daa4bab9a263b3e43ec63c068dfbc1246f,1447,1183,757,303
0x3667858283431aff488d1a7b43b951c0afe16809,1069,847,520,202
0x366adf86265497b1e39721a5c789a72b6ea0e67b,1069,847,520,202
0x366fa8be925e65e1d1bb1b0f8043fd70df3925f3,1501,1177,709,281
0x36724caf8b66dff61b836b59cc659219346c2c9e,1256,986,589,229
0x3686986e559f257CfAccB44F17af5b245E45814F,1455,1141,709,250
0x36905fc93280f52362a1cbab151f25dc46742fb5,1596,1243,770,307
0x3695e178d6f2ec3bc9039667dc560e378b4c228a,1554,1245,726,306
0x36995d4e1ab6ee76aa55f16736fc85ec6e7b6c1d,1495,1201,723,289
0x369d0db2c7d56b095d758379b75f64085953528a,1542,1225,741,299
0x36b0abfa331caf85ead376b59fea780bc20bb593,1556,1246,798,307
0x36b53af431e71e427ffd4b955e689c7a4b5b235d,1305,1027,629,251
0x36ce26cfec07b4c1ba5a350a57ab19a70bf7af91,1069,847,520,202
0x36e6f07280b10cadce2660cc6f6db5da693e2979,1069,847,520,202
0x36ea8cfaca8a78cea3d49c4bb6bf77a49a34b8be,1510,1180,743,289
0x36EFEE477f68C136139ABeb219Be6C2254711d0a,1424,1122,660,263
0x36fc2821c1dba31ed04682b2277c89f33fd885b7,561,436,269,97
0x36fc40e49210b3b10b7ee9193f92c36b9b8780a7,1383,1088,679,241
0x36FEf0a32D493fA86D6281205b924456597aAE5d,1522,1204,737,309
0x37047e71d4225577ad04d5229fbaa00cd4a573af,1528,1211,782,313
0x37198d13b2d9d4e3e83bc1b63c288b16b6a71907,1072,856,519,202
0x3719dac5e8aeeb886a0b49f5cbafe2dfa73a16a3,1575,1266,733,291
0x37256d58e298cacaa82aa0527d56521f1b19e1f5,1439,1126,689,268
0x3726cc0cdb26106bfb297ee6697da2a8687f385b,1471,1143,739,298
0x37304b0ab297f13f5520c523102797121182fb5b,1483,1180,742,308
0x3735dFF4Ac21Ee1A2CDD17F9adc3f519Fade202d,1491,1178,728,308
0x373c55c277b866a69dc047cad488154ab9759466,1480,1178,749,291
0x37427576324fe1f3625c9102674772d7cf71377d,1586,1257,776,309
0x3744942C42451c2B42F43a51eE9bB6c6ad0FDc86,1432,1149,714,296
0x374b99781f22491A06aAD3Bf0cda34EcFd760ac0,1518,1219,761,314
0x3750213586fb53d5ebbe67f05e0d8b4d700a26bc,895,694,412,170
0x3760607b757efebeedacf6692a2db110680188ad,44,37,27,10
0x376206e05b41c386a5e4aa9061e7e2d8d41ed073,245,193,117,48
0x3774cc78af0bda8eacbdac6be5fb23261b8efaa7,1069,847,520,202
0x377748ddc51b3075b84500a6ed95d260a102d85f,813,635,383,147
0x377dFA7BAb23A798cA1fa0923BCD4D4ef2184d85,1516,1207,757,301
0x37830cc959da69b8cd9f7a15b6c0270df11b9c55,1296,979,537,197
0x3783747b3226217baa74b8da3e24d067fd41282e,1121,886,541,210
0x379cA5D5F053F92a60388F4Ca748060c6F6664B2,968,774,473,182
0x37a5bb09f4d7613803f6bdd52d261c01ec2a7540,1069,847,520,202
0x37aab22019448859fc255e6e353a1baf2c05e6bb,1348,1050,618,250
0x37b26dc242ae4c345438d38a8f4600b3ec1be00a,1137,893,547,215
0x37b8093e3caf7d54421336fc408fc6b301aeac85,1599,1253,779,322
0x37bbeec2e1c7f1e53e72c32d333f28e4155ca5b1,1072,856,519,202
0x37c50fd444edfaab330436d686d7c64618bf2f4d,1571,1249,765,305
0x37c7d59a4f5af2dbd9bdf822aeed0ce08c6e0b62,1495,1203,722,289
0x37d2747E7841e5784fc75b0Cc41dAc0b62Ac4747,1477,1176,745,303
0x37dc39d1bf668e7747ad9a9493455b4867550b8d,1466,1157,715,275
0x37ddfc68600022510e251ac075e33fecd9595b27,1587,1267,775,311
0x37e8789bb9996cac9156cd5f5fd32599e6b91289,1555,1240,788,309
0x37eb2e8263abe544eb5c41fdce6ef11764364c32,1554,1245,726,306
0x37f014c64d186eaf879c0033846b51924ce42584,748,575,357,129
0x37fe807b41c65c0c5e21d665da8176cde11318a1,1220,949,549,246
0x380A0539cB57810B0e326E840B8b717C6eB4E2ca,1069,847,520,202
0x380a3a584bd8531f4bb64acd90b1b13926f0dce0,1580,1248,761,315
0x380ae93a6efe8ceb317828218492aca4c370f640,1501,1177,709,281
0x3813a81a0a116a086799d37b66c0fd9925cb98c6,1519,1190,749,306
0x381e89a4073a16cb08547486a3eeaf426d48a1a7,1506,1184,716,281
0x3821f6196cc1e68f490f1cfcae1508a78a6180e5,1485,1170,722,278
0x382a71ecb288da8701428406a36ffa5d8f072d55,1509,1186,722,287
0x383b31de249444711daf30646a538c8f8fba0ed5,1570,1242,765,310
0x383be54c223dd41d5512ef5d69e6d07f45db42fe,1501,1177,709,281
0x384da2b505fe43fa02ad6a77a603c96b48175f57,1069,847,520,202
0x38538851a1DF08022f96406663074EfbB4421d7D,1494,1185,725,294
0x385f9016fcb55cc7f31293025726ca221e6dfb85,1415,1106,661,283
0x387bcd322bec21d73d7ce1a8eb9a8bfd9c91cc01,91,68,43,18
0x3881c403a2ed46d171f813a0dac67dcc438d6f91,1489,1207,755,305
0x38897c62a4ddcd66a77bfc94e0f93fd4525b7d84,1000,777,482,190
0x3890a555528b00178d8ff87f30d0531ad5e3aed7,1509,1186,722,287
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,1199,941,567,217
0x389e93ac36dd8c8e04fb1952b37c4aa4b320b6ff,945,732,446,182
0x38a5f72aa9e1c17707b0c98b32a96c185de8b645,1501,1177,709,281
0x38abb26f43aaf0fd52a34f2315345cda49722809,1069,847,520,202
0x38acc6c57f3fea1d9dbffb395f3f7c3143f0d749,364,280,174,71
0x38b394cd27c3b0d865f58a4512b65c7b0ab6db66,1526,1212,746,299
0x38b479b2075a80917da2f4e6c48b398f13cef44d,1648,1313,815,324
0x38c2abd3d7ff6b3d45e01da3be6282bdb98fefd2,1494,1183,721,293
0x38c6A68304cdEfb9BEc48BbFaABA5C5B47818bb2,1483,1181,748,302
0x38E330C4330e743a4D82D93cdC826bAe78C6E7A6,853,653,401,164
0x38e9d51419dc53bb8c899a5fd473ce111b1757c4,1339,1058,643,270
0x390365cef67dae207db323496d24f643dd3ae581,478,369,215,89
0x390a6ab0684073ae6cabe6c390a43e87b117ed0a,1423,1104,671,260
0x390b6a6ab0daf5615909528aabb5e7da4a52409c,998,798,487,190
0x390efd02aba908ffd03ed7ecc59773d63306c197,1069,847,520,202
0x3912a58e372f1cd53560529eff1e9b9bc0b52021,1521,1199,758,306
0x39139b54e733d01fd0b46fdb32cf45e08696541c,1508,1201,743,299
0x39142a73f414cb94b4baae892c75d5a828cd4230,740,579,363,148
0x39173925e7c7a07dc7a6afbf1dffd0179de18c27,1498,1177,755,316
0x391dfa74bb611fb522f3b23dc424420d7714a3ff,1069,847,520,202
0x391F2A512b3d30A9F213f770d8557991b10cf981,787,616,367,145
0x39246080d8522b0780aff6da1733a21d7d6ff1ef,1343,1045,669,255
0x3931e02c9acb4f68d7617f19617a20acd3642607,1531,1221,751,295
0x393709845c63b7ac16ea60b6cda230a53693f2f4,1548,1245,762,301
0x393b5fd2b993eaf419fbadab630bc9bd3d5792e9,1494,1182,743,290
0x393bd8a73cd7041bf35daa159663188d4ce5960a,1085,857,530,205
0x394002935731e9ad15621c965ff7398982ecfb11,1061,832,498,196
0x396bde83ee7de885413cac8a3623a77191c2b30c,1085,855,498,208
0x3978a8942fc6d5e57b53b3a179452fc876046426,1511,1227,801,324
0x397a464d74ef833273645ca18b714ca1fd9e3c2c,287,217,125,58
0x397bec1e3b62ab43df697cec7d8b780ef7edb17e,1072,839,514,201
0x397c7f9c38e09b7024063e6879d45b58e5effdbf,1523,1210,757,300
0x39811d71d6d64552e532c165f37c4d09132fd4e1,751,595,356,138
0x3998c8ebe34a3995b45938b45bccc21191e78008,1539,1248,778,311
0x39a66bd7a97eb80cf59f240b50d9a3c04a5d2799,526,407,263,97
0x39B0969A52a4341360843fca444f9a4536F48cCf,1499,1196,767,304
0x39b948d3f844bb9e0e3b375901bb43d4866ef4bb,1485,1183,786,315
0x39bb259f66e1c59d5abef88375979b4d20d98022,1584,1262,776,312
0x39caef09a9d8c75036ac00740cf6d705ee93ca95,1069,847,520,202
0x39cba70b2d76c35b3fe56f7005bd17c41f2efeb8,1514,1199,749,317
0x39cfd754c85023648bf003bea2dd498c5612abfa,581,459,285,119
0x39d457fc66b2631126f70b5d4fe3ca8dcb400654,1069,847,520,202
0x39db2ab26f405916f0020ca12baa95e56fadf599,1507,1205,772,309
0x3a09769f27a6e4b01bc58b1273bcaa8159033ec5,1525,1213,715,300
0x3a0cb422197a02e0e59334c04df33d04ece3fae9,1519,1205,749,300
0x3A0cdeb95EF7E07c83b788dE3863ff04071435CC,1465,1138,697,282
0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,606,481,298,128
0x3a0f3f68fd677ce085b0b0a6782314494856f695,1069,847,520,202
0x3a1b8547dbd01e48dacc85d833fab1f8e863fffe,1069,847,520,202
0x3a1Bda28AdB5B0a812a7CF10A1950c920F79BcD3,1580,1250,785,300
0x3A299cEb5fcC7784dd25e56Be826c77F96275DeB,1536,1218,761,296
0x3a302f4332c3dd4e5f9e04df745a68cdbde8c8be,1497,1217,755,314
0x3a3515f7677c9812d193a1d33ab9448c033d1170,673,543,330,116
0x3a354bfea2b3a00b1130446e80650c5462f702bf,1513,1218,760,294
0x3a38d28013888b41b1172f84136aef522d08a99b,1069,847,520,202
0x3a3aa655158955bdaf7255d60da87e33f783e211,1528,1219,756,300
0x3a49f78eE68D77f03CA706E264fc54d64d045a2F,1061,833,517,193
